L1_CODE,L0_CODE,L0_NAME,L1_NAME,total_gdp,geo_level,wb_status,sovereign,Disputed,year
IND69,IND115,India,Chhattisgarh,91167.85336751485,1.0,Member State,IND,ND,2011
IND70,IND115,India,Dadra and Nagar Haveli,1946.3038422839531,1.0,Member State,IND,ND,2011
IND71,IND115,India,Daman and Diu,596.9142864801672,1.0,Member State,IND,ND,2011
IND72,IND115,India,Delhi,198096.9328325785,1.0,Member State,IND,ND,2011
IND73,IND115,India,Goa,17038.206084393878,1.0,Member State,IND,ND,2011
IND74,IND115,India,Gujarat,396544.88029678003,1.0,Member State,IND,ND,2011
IND75,IND115,India,Haryana,212497.04814560225,1.0,Member State,IND,ND,2011
IND76,IND115,India,Himachal Pradesh,40250.00043349936,1.0,Member State,IND,ND,2011
IND77,IND115,India,Jammu and Kashmir,43727.090686112686,1.0,Sovereignty unsettled,IND,ND,2011
IND78,IND115,India,Jharkhand,102388.46879365855,1.0,Member State,IND,ND,2011
IND79,IND115,India,Karnataka,329744.3834997321,1.0,Member State,IND,ND,2011
IND80,IND115,India,Kerala,185108.71200149826,1.0,Member State,IND,ND,2011
IND81,IND115,India,Lakshadweep,0.0,,Member State,IND,ND,
IND82,IND115,India,Madhya Pradesh,206035.81942757918,1.0,Member State,IND,ND,2011
IND83,IND115,India,Maharashtra,771867.4490919171,1.0,Member State,IND,ND,2011
IND84,IND115,India,Manipur,7254.327044092114,1.0,Member State,IND,ND,2011
IND85,IND115,India,Meghalaya,12735.583283926437,1.0,Member State,IND,ND,2011
IND86,IND115,India,Mizoram,4874.1911296493145,1.0,Member State,IND,ND,2011
IND87,IND115,India,Nagaland,9671.04389060067,1.0,Member State,IND,ND,2011
IND88,IND115,India,Odisha,143541.0257789829,1.0,Member State,IND,ND,2011
IND89,IND115,India,Puducherry,4825.434377825829,1.0,Member State,IND,ND,2011
IND90,IND115,India,Punjab,170353.46424935738,1.0,Member State,IND,ND,2011
IND91,IND115,India,Rajasthan,267813.8860977243,1.0,Member State,IND,ND,2011
IND92,IND115,India,Sikkim,5202.548258969417,1.0,Member State,IND,ND,2011
IND93,IND115,India,Tamil Nadu,470170.98818344035,1.0,Member State,IND,ND,2011
IND94,IND115,India,Telangana,205501.98942414296,1.0,Member State,IND,ND,2011
IND95,IND115,India,Tripura,15361.681176851538,1.0,Member State,IND,ND,2011
IND96,IND115,India,Uttar Pradesh,482548.4215123483,1.0,Member State,IND,ND,2011
IND97,IND115,India,Uttarakhand,62794.877465136175,1.0,Member State,IND,ND,2011
IND98,IND115,India,West Bengal,368854.81686835334,1.0,Member State,IND,ND,2011
LKA100,LKA231,Sri Lanka,Eastern,9704.143614005676,1.0,Member State,LKA,ND,2011
LKA101,LKA231,Sri Lanka,North Central,9971.422634770004,1.0,Member State,LKA,ND,2011
LKA102,LKA231,Sri Lanka,North Western,18527.082029744703,1.0,Member State,LKA,ND,2011
LKA103,LKA231,Sri Lanka,Northern,5289.0314304870335,1.0,Member State,LKA,ND,2011
LKA104,LKA231,Sri Lanka,Sabaragamuwa,14073.125540432415,1.0,Member State,LKA,ND,2011
LKA105,LKA231,Sri Lanka,Southern,17538.12337711399,1.0,Member State,LKA,ND,2011
LKA106,LKA231,Sri Lanka,Uva,9625.272677126477,1.0,Member State,LKA,ND,2011
LKA107,LKA231,Sri Lanka,Western,71698.09797953446,1.0,Member State,LKA,ND,2011
LKA99,LKA231,Sri Lanka,Central,20318.131177959993,1.0,Member State,LKA,ND,2011
MDV108,MDV154,Maldives,Alifu Alifu,0.19665022073319405,1.0,Member State,MDV,ND,2011
MDV109,MDV154,Maldives,Alifu Dhaalu,0.0,,Member State,MDV,ND,
MDV110,MDV154,Maldives,Baa,0.001077927230766163,1.0,Member State,MDV,ND,2011
MDV111,MDV154,Maldives,Dhaalu,0.0,,Member State,MDV,ND,
MDV112,MDV154,Maldives,Faafu,0.11062105494931372,1.0,Member State,MDV,ND,2011
MDV113,MDV154,Maldives,Gaafu Alifu,0.02897143954905469,1.0,Member State,MDV,ND,2011
MDV114,MDV154,Maldives,Gaafu Dhaalu,0.4258834371363214,1.0,Member State,MDV,ND,2011
MDV115,MDV154,Maldives,Haa Alifu,0.2164003377753239,1.0,Member State,MDV,ND,2011
MDV116,MDV154,Maldives,Haa Dhaalu,0.5043904384226287,1.0,Member State,MDV,ND,2011
MDV117,MDV154,Maldives,Kaafu,3.6999328844943546,1.0,Member State,MDV,ND,2011
MDV118,MDV154,Maldives,Laamu,2.192769464512161,1.0,Member State,MDV,ND,2011
MDV119,MDV154,Maldives,Lhaviyani,0.0,,Member State,MDV,ND,
MDV120,MDV154,Maldives,Male',1.3944324218139217,1.0,Member State,MDV,ND,2011
MDV121,MDV154,Maldives,Meemu,0.10733404140405985,1.0,Member State,MDV,ND,2011
MDV122,MDV154,Maldives,Noonu,0.0,,Member State,MDV,ND,
MDV123,MDV154,Maldives,Raa,0.032989553444606995,1.0,Member State,MDV,ND,2011
MDV124,MDV154,Maldives,Seenu,10.013756534479992,1.0,Member State,MDV,ND,2011
MDV125,MDV154,Maldives,Shaviyani,0.0,,Member State,MDV,ND,
MDV126,MDV154,Maldives,Thaa,0.059930523146121205,1.0,Member State,MDV,ND,2011
MDV127,MDV154,Maldives,Vaavu,0.0,,Member State,MDV,ND,
NPL128,NPL175,Nepal,Five,10225.836707039105,1.0,Member State,NPL,ND,2011
NPL129,NPL175,Nepal,Four,6005.337899112985,1.0,Member State,NPL,ND,2011
NPL130,NPL175,Nepal,One,12148.451000927796,1.0,Member State,NPL,ND,2011
NPL131,NPL175,Nepal,Seven,4722.353672061424,1.0,Member State,NPL,ND,2011
NPL132,NPL175,Nepal,Six,3266.611911810981,1.0,Member State,NPL,ND,2011
NPL133,NPL175,Nepal,Three,20207.14922356542,1.0,Member State,NPL,ND,2011
NPL134,NPL175,Nepal,Two,15861.925624479176,1.0,Member State,NPL,ND,2011
PAK135,PAK188,Pakistan,Azad Jammu and Kashmir,12301.903605579755,1.0,Sovereignty unsettled,PAK,ND,2011
PAK136,PAK188,Pakistan,Gilgit Baltistan,3756.28731991008,1.0,Sovereignty unsettled,PAK,ND,2011
PAK137,PAK188,Pakistan,Balochistan,18717.725658495503,1.0,Member State,PAK,ND,2011
PAK138,PAK188,Pakistan,Khyber Pakhtunkhwa,117419.8548623743,1.0,Member State,PAK,ND,2011
PAK139,PAK188,Pakistan,Federal Capital Territory,8886.121930196286,1.0,Member State,PAK,ND,2011
PAK140,PAK188,Pakistan,Punjab,425998.2633333129,1.0,Member State,PAK,ND,2011
PAK141,PAK188,Pakistan,Sindh,208777.23999124655,1.0,Member State,PAK,ND,2011
